Data/Archery/v_Archery_g14_c02.avi,0
Data/Archery/v_Archery_g02_c07.avi,0
Data/Archery/v_Archery_g09_c05.avi,0
Data/Archery/v_Archery_g01_c05.avi,0
Data/Archery/v_Archery_g16_c05.avi,0
Data/Archery/v_Archery_g22_c01.avi,0
Data/Archery/v_Archery_g25_c03.avi,0
Data/Archery/v_Archery_g13_c01.avi,0
Data/Archery/v_Archery_g07_c05.avi,0
Data/Archery/v_Archery_g08_c04.avi,0
Data/Archery/v_Archery_g18_c06.avi,0
Data/Archery/v_Archery_g13_c07.avi,0
Data/Archery/v_Archery_g22_c03.avi,0
Data/Archery/v_Archery_g13_c06.avi,0
Data/Archery/v_Archery_g04_c02.avi,0
Data/Archery/v_Archery_g06_c03.avi,0
Data/Archery/v_Archery_g04_c01.avi,0
Data/Archery/v_Archery_g18_c01.avi,0
Data/Archery/v_Archery_g11_c04.avi,0
Data/Archery/v_Archery_g20_c05.avi,0
Data/Archery/v_Archery_g24_c04.avi,0
Data/Archery/v_Archery_g04_c05.avi,0
Data/Archery/v_Archery_g12_c01.avi,0
Data/Archery/v_Archery_g09_c01.avi,0
Data/Archery/v_Archery_g17_c02.avi,0
Data/Archery/v_Archery_g15_c07.avi,0
Data/Archery/v_Archery_g11_c07.avi,0
Data/Archery/v_Archery_g10_c07.avi,0
Data/Archery/v_Archery_g23_c06.avi,0
Data/Archery/v_Archery_g06_c02.avi,0
Data/Archery/v_Archery_g06_c04.avi,0
Data/Archery/v_Archery_g05_c05.avi,0
Data/Archery/v_Archery_g24_c05.avi,0
Data/Archery/v_Archery_g09_c07.avi,0
Data/Archery/v_Archery_g12_c03.avi,0
Data/Archery/v_Archery_g24_c03.avi,0
Data/Archery/v_Archery_g22_c05.avi,0
Data/Basketball/v_Basketball_g17_c01.avi,1
Data/Basketball/v_Basketball_g19_c06.avi,1
Data/Basketball/v_Basketball_g20_c07.avi,1
Data/Basketball/v_Basketball_g05_c01.avi,1
Data/Basketball/v_Basketball_g13_c04.avi,1
Data/Basketball/v_Basketball_g14_c03.avi,1
Data/Basketball/v_Basketball_g20_c06.avi,1
Data/Basketball/v_Basketball_g14_c01.avi,1
Data/Basketball/v_Basketball_g16_c04.avi,1
Data/Basketball/v_Basketball_g13_c03.avi,1
Data/Basketball/v_Basketball_g23_c04.avi,1
Data/Basketball/v_Basketball_g20_c02.avi,1
Data/Basketball/v_Basketball_g16_c01.avi,1
Data/Basketball/v_Basketball_g24_c03.avi,1
Data/Basketball/v_Basketball_g18_c04.avi,1
Data/Basketball/v_Basketball_g04_c04.avi,1
Data/Basketball/v_Basketball_g15_c03.avi,1
Data/Basketball/v_Basketball_g01_c01.avi,1
Data/Basketball/v_Basketball_g21_c04.avi,1
Data/Basketball/v_Basketball_g22_c02.avi,1
Data/Basketball/v_Basketball_g12_c05.avi,1
Data/Basketball/v_Basketball_g19_c01.avi,1
Data/Basketball/v_Basketball_g25_c04.avi,1
Data/Basketball/v_Basketball_g03_c06.avi,1
Data/Basketball/v_Basketball_g08_c04.avi,1
Data/Basketball/v_Basketball_g24_c02.avi,1
Data/Basketball/v_Basketball_g24_c01.avi,1
Data/Basketball/v_Basketball_g18_c02.avi,1
Data/Basketball/v_Basketball_g11_c03.avi,1
Data/Basketball/v_Basketball_g01_c05.avi,1
Data/Basketball/v_Basketball_g14_c04.avi,1
Data/Basketball/v_Basketball_g06_c02.avi,1
Data/Basketball/v_Basketball_g01_c02.avi,1
Data/Basketball/v_Basketball_g21_c05.avi,1
Data/Biking/v_Biking_g08_c04.avi,2
Data/Biking/v_Biking_g23_c03.avi,2
Data/Biking/v_Biking_g04_c04.avi,2
Data/Biking/v_Biking_g14_c01.avi,2
Data/Biking/v_Biking_g22_c05.avi,2
Data/Biking/v_Biking_g08_c03.avi,2
Data/Biking/v_Biking_g19_c04.avi,2
Data/Biking/v_Biking_g11_c04.avi,2
Data/Biking/v_Biking_g12_c01.avi,2
Data/Biking/v_Biking_g24_c01.avi,2
Data/Biking/v_Biking_g22_c04.avi,2
Data/Biking/v_Biking_g15_c02.avi,2
Data/Biking/v_Biking_g17_c05.avi,2
Data/Biking/v_Biking_g21_c06.avi,2
Data/Biking/v_Biking_g22_c02.avi,2
Data/Biking/v_Biking_g19_c03.avi,2
Data/Biking/v_Biking_g11_c05.avi,2
Data/Biking/v_Biking_g05_c03.avi,2
Data/Biking/v_Biking_g17_c06.avi,2
Data/Biking/v_Biking_g21_c01.avi,2
Data/Biking/v_Biking_g02_c06.avi,2
